iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER
ARG,Argentina,BUENOS AIRES,2015,11,0,0.0,98.9823,26.22,13.55,5.57,69.01,16416297,80749.1244,23.4,19.73,21.12,20.8,21.92,24.09,6.31,5.88,8.13,5.99,5.7,11.02,2.35,1.02,6.26,1.7,1.6,1.12,76.88,71.74,81.76,79.46,76.56,77.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,12.669999999999998,19.884999999999998,2.8775,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2015,12,0,0.0,98.9823,31.41,14.04,1.96,68.96,16416297,80749.1244,26.22,23.4,19.73,21.12,20.8,21.92,13.55,6.31,5.88,8.13,5.99,5.7,5.57,2.35,1.02,6.26,1.7,1.6,69.01,76.88,71.74,81.76,79.46,76.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,22.725,-0.6233333333333335,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,1,0,0.0,99.0414,32.7,20.63,1.56,67.12,16574540,81527.4963,31.41,26.22,23.4,19.73,21.12,20.8,14.04,13.55,6.31,5.88,8.13,5.99,1.96,5.57,2.35,1.02,6.26,1.7,68.96,69.01,76.88,71.74,81.76,79.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,12.070000000000004,26.665,-0.9866666666666668,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,2,0,0.0,99.0414,31.77,18.3,5.14,70.28,16574540,81527.4963,32.7,31.41,26.22,23.4,19.73,21.12,20.63,14.04,13.55,6.31,5.88,8.13,1.56,1.96,5.57,2.35,1.02,6.26,67.12,68.96,69.01,76.88,71.74,81.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.469999999999999,25.035,2.883333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,3,0,0.0,99.0414,29.2,15.45,2.32,72.91,16574540,81527.4963,31.77,32.7,31.41,26.22,23.4,19.73,18.3,20.63,14.04,13.55,6.31,5.88,5.14,1.56,1.96,5.57,2.35,1.02,70.28,67.12,68.96,69.01,76.88,71.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,22.325,-0.2758333333333338,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,4,0,0.0,99.0414,26.43,8.61,6.79,81.11,16574540,81527.4963,29.2,31.77,32.7,31.41,26.22,23.4,15.45,18.3,20.63,14.04,13.55,6.31,2.32,5.14,1.56,1.96,5.57,2.35,72.91,70.28,67.12,68.96,69.01,76.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,17.52,4.085,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,5,0,0.0,99.0414,17.67,8.13,1.26,82.04,16574540,81527.4963,26.43,29.2,31.77,32.7,31.41,26.22,8.61,15.45,18.3,20.63,14.04,13.55,6.79,2.32,5.14,1.56,1.96,5.57,81.11,72.91,70.28,67.12,68.96,69.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,9.540000000000001,12.900000000000002,-1.8558333333333332,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,6,0,0.0,99.0414,14.96,5.12,1.05,83.3,16574540,81527.4963,17.67,26.43,29.2,31.77,32.7,31.41,8.13,8.61,15.45,18.3,20.63,14.04,1.26,6.79,2.32,5.14,1.56,1.96,82.04,81.11,72.91,70.28,67.12,68.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,10.040000000000001,-2.0774999999999997,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,7,0,0.0,99.0414,15.05,4.99,4.97,85.65,16574540,81527.4963,14.96,17.67,26.43,29.2,31.77,32.7,5.12,8.13,8.61,15.45,18.3,20.63,1.05,1.26,6.79,2.32,5.14,1.56,83.3,82.04,81.11,72.91,70.28,67.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,10.02,1.8883333333333328,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,8,0,0.0,99.0414,21.43,5.89,1.76,80.64,16574540,81527.4963,15.05,14.96,17.67,26.43,29.2,31.77,4.99,5.12,8.13,8.61,15.45,18.3,4.97,1.05,1.26,6.79,2.32,5.14,85.65,83.3,82.04,81.11,72.91,70.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,15.54,13.66,-1.5941666666666665,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,9,0,0.0,99.0414,21.93,7.72,1.77,78.05,16574540,81527.4963,21.43,15.05,14.96,17.67,26.43,29.2,5.89,4.99,5.12,8.13,8.61,15.45,1.76,4.97,1.05,1.26,6.79,2.32,80.64,85.65,83.3,82.04,81.11,72.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,14.21,14.825,-1.2091666666666665,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,10,0,0.0,99.0414,23.76,9.3,3.53,79.79,16574540,81527.4963,21.93,21.43,15.05,14.96,17.67,26.43,7.72,5.89,4.99,5.12,8.13,8.61,1.77,1.76,4.97,1.05,1.26,6.79,78.05,80.64,85.65,83.3,82.04,81.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,14.46,16.53,0.4883333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,11,0,0.0,99.0414,27.71,11.51,2.93,69.96,16574540,81527.4963,23.76,21.93,21.43,15.05,14.96,17.67,9.3,7.72,5.89,4.99,5.12,8.13,3.53,1.77,1.76,4.97,1.05,1.26,79.79,78.05,80.64,85.65,83.3,82.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.200000000000003,19.61,-0.20999999999999996,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2016,12,0,0.0,99.0414,30.89,15.73,3.18,64.47,16574540,81527.4963,27.71,23.76,21.93,21.43,15.05,14.96,11.51,9.3,7.72,5.89,4.99,5.12,2.93,3.53,1.77,1.76,4.97,1.05,69.96,79.79,78.05,80.64,85.65,83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,15.16,23.310000000000002,0.26000000000000023,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,1,0,0.0,99.0414,31.1,17.83,3.2,69.07,16732783,82305.8682,30.89,27.71,23.76,21.93,21.43,15.05,15.73,11.51,9.3,7.72,5.89,4.99,3.18,2.93,3.53,1.77,1.76,4.97,64.47,69.96,79.79,78.05,80.64,85.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.270000000000003,24.465,0.17833333333333323,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,2,0,0.0,99.0414,30.54,16.81,4.42,77.13,16732783,82305.8682,31.1,30.89,27.71,23.76,21.93,21.43,17.83,15.73,11.51,9.3,7.72,5.89,3.2,3.18,2.93,3.53,1.77,1.76,69.07,64.47,69.96,79.79,78.05,80.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,23.674999999999997,1.2616666666666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,3,0,0.0,99.0414,31.74,15.75,2.36,71.88,16732783,82305.8682,30.54,31.1,30.89,27.71,23.76,21.93,16.81,17.83,15.73,11.51,9.3,7.72,4.42,3.2,3.18,2.93,3.53,1.77,77.13,69.07,64.47,69.96,79.79,78.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15.989999999999998,23.744999999999997,-0.7383333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,4,0,0.0,99.0414,26.17,11.42,2.93,75.03,16732783,82305.8682,31.74,30.54,31.1,30.89,27.71,23.76,15.75,16.81,17.83,15.73,11.51,9.3,2.36,4.42,3.2,3.18,2.93,3.53,71.88,77.13,69.07,64.47,69.96,79.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.750000000000002,18.795,-0.1716666666666664,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,5,0,0.0,99.0414,22.48,10.92,3.62,81.72,16732783,82305.8682,26.17,31.74,30.54,31.1,30.89,27.71,11.42,15.75,16.81,17.83,15.73,11.51,2.93,2.36,4.42,3.2,3.18,2.93,75.03,71.88,77.13,69.07,64.47,69.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.56,16.7,0.8400000000000003,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,6,0,0.0,99.0414,20.64,6.77,0.05,78.92,16732783,82305.8682,22.48,26.17,31.74,30.54,31.1,30.89,10.92,11.42,15.75,16.81,17.83,15.73,3.62,2.93,2.36,4.42,3.2,3.18,81.72,75.03,71.88,77.13,69.07,64.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.870000000000001,13.705,-2.9266666666666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,7,0,0.0,99.0414,19.47,4.84,3.18,84.57,16732783,82305.8682,20.64,22.48,26.17,31.74,30.54,31.1,6.77,10.92,11.42,15.75,16.81,17.83,0.05,3.62,2.93,2.36,4.42,3.2,78.92,81.72,75.03,71.88,77.13,69.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14.629999999999999,12.155,0.28666666666666707,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,8,0,0.0,99.0414,20.11,8.58,4.74,81.86,16732783,82305.8682,19.47,20.64,22.48,26.17,31.74,30.54,4.84,6.77,10.92,11.42,15.75,16.81,3.18,0.05,3.62,2.93,2.36,4.42,84.57,78.92,81.72,75.03,71.88,77.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.53,14.344999999999999,1.9958333333333336,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,9,0,0.0,99.0414,21.19,9.03,4.7,81.41,16732783,82305.8682,20.11,19.47,20.64,22.48,26.17,31.74,8.58,4.84,6.77,10.92,11.42,15.75,4.74,3.18,0.05,3.62,2.93,2.36,81.86,84.57,78.92,81.72,75.03,71.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.160000000000002,15.11,1.7075000000000005,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,10,0,0.0,99.0414,23.03,10.8,3.65,75.1,16732783,82305.8682,21.19,20.11,19.47,20.64,22.48,26.17,9.03,8.58,4.84,6.77,10.92,11.42,4.7,4.74,3.18,0.05,3.62,2.93,81.41,81.86,84.57,78.92,81.72,75.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,16.915,0.41333333333333355,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,11,0,0.0,99.0414,27.91,12.49,1.33,67.98,16732783,82305.8682,23.03,21.19,20.11,19.47,20.64,22.48,10.8,9.03,8.58,4.84,6.77,10.92,3.65,4.7,4.74,3.18,0.05,3.62,75.1,81.41,81.86,84.57,78.92,81.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,15.42,20.2,-1.9166666666666665,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2017,12,0,0.0,99.0414,33.07,16.27,3.31,68.58,16732783,82305.8682,27.91,23.03,21.19,20.11,19.47,20.64,12.49,10.8,9.03,8.58,4.84,6.77,1.33,3.65,4.7,4.74,3.18,0.05,67.98,75.1,81.41,81.86,84.57,78.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.8,24.67,0.19666666666666632,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,1,0,0.0,99.0414,32.71,19.53,1.75,66.29,16891025,83084.2351,33.07,27.91,23.03,21.19,20.11,19.47,16.27,12.49,10.8,9.03,8.58,4.84,3.31,1.33,3.65,4.7,4.74,3.18,68.58,67.98,75.1,81.41,81.86,84.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.18,26.12,-1.374166666666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,2,0,0.0,99.0414,33.7,16.64,2.52,65.95,16891025,83084.2351,32.71,33.07,27.91,23.03,21.19,20.11,19.53,16.27,12.49,10.8,9.03,8.58,1.75,3.31,1.33,3.65,4.7,4.74,66.29,68.58,67.98,75.1,81.41,81.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.060000000000002,25.17,-0.4833333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,3,0,0.0,99.0414,29.75,13.09,3.84,65.43,16891025,83084.2351,33.7,32.71,33.07,27.91,23.03,21.19,16.64,19.53,16.27,12.49,10.8,9.03,2.52,1.75,3.31,1.33,3.65,4.7,65.95,66.29,68.58,67.98,75.1,81.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.66,21.42,0.9949999999999997,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,4,0,0.0,99.0414,27.04,14.14,6.08,81.24,16891025,83084.2351,29.75,33.7,32.71,33.07,27.91,23.03,13.09,16.64,19.53,16.27,12.49,10.8,3.84,2.52,1.75,3.31,1.33,3.65,65.43,65.95,66.29,68.58,67.98,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.899999999999999,20.59,3.111666666666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,5,0,0.0,99.0414,22.16,10.5,6.23,82.18,16891025,83084.2351,27.04,29.75,33.7,32.71,33.07,27.91,14.14,13.09,16.64,19.53,16.27,12.49,6.08,3.84,2.52,1.75,3.31,1.33,81.24,65.43,65.95,66.29,68.58,67.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,-0.8660254037844387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,16.33,2.9991666666666674,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,6,0,0.0,99.0414,16.35,3.89,0.32,80.28,16891025,83084.2351,22.16,27.04,29.75,33.7,32.71,33.07,10.5,14.14,13.09,16.64,19.53,16.27,6.23,6.08,3.84,2.52,1.75,3.31,82.18,81.24,65.43,65.95,66.29,68.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,10.120000000000001,-3.128333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,7,0,0.0,99.0414,15.78,4.4,3.77,84.3,16891025,83084.2351,16.35,22.16,27.04,29.75,33.7,32.71,3.89,10.5,14.14,13.09,16.64,19.53,0.32,6.23,6.08,3.84,2.52,1.75,80.28,82.18,81.24,65.43,65.95,66.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.379999999999999,10.09,0.2991666666666668,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,8,0,0.0,99.0414,19.5,5.68,1.84,81.23,16891025,83084.2351,15.78,16.35,22.16,27.04,29.75,33.7,4.4,3.89,10.5,14.14,13.09,16.64,3.77,0.32,6.23,6.08,3.84,2.52,84.3,80.28,82.18,81.24,65.43,65.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.82,12.59,-1.6799999999999995,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,9,0,0.0,99.0414,24.51,9.82,3.64,82.04,16891025,83084.2351,19.5,15.78,16.35,22.16,27.04,29.75,5.68,4.4,3.89,10.5,14.14,13.09,1.84,3.77,0.32,6.23,6.08,3.84,81.23,84.3,80.28,82.18,81.24,65.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210297e-16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,14.690000000000001,17.165,0.36166666666666636,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,10,0,0.0,99.0414,24.87,11.67,0.94,73.59,16891025,83084.2351,24.51,19.5,15.78,16.35,22.16,27.04,9.82,5.68,4.4,3.89,10.5,14.14,3.64,1.84,3.77,0.32,6.23,6.08,82.04,81.23,84.3,80.28,82.18,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.200000000000001,18.27,-2.25,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,11,0,0.0,99.0414,27.83,11.36,4.55,74.54,16891025,83084.2351,24.87,24.51,19.5,15.78,16.35,22.16,11.67,9.82,5.68,4.4,3.89,10.5,0.94,3.64,1.84,3.77,0.32,6.23,73.59,82.04,81.23,84.3,80.28,82.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,19.595,1.585833333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2018,12,0,0.0,99.0414,28.88,12.49,7.46,71.54,16891025,83084.2351,27.83,24.87,24.51,19.5,15.78,16.35,11.36,11.67,9.82,5.68,4.4,3.89,4.55,0.94,3.64,1.84,3.77,0.32,74.54,73.59,82.04,81.23,84.3,80.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,20.685,4.2275,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2019,1,0,0.0,99.0414,31.8,18.53,3.47,75.82,17049268,83862.607,28.88,27.83,24.87,24.51,19.5,15.78,12.49,11.36,11.67,9.82,5.68,4.4,7.46,4.55,0.94,3.64,1.84,3.77,71.54,74.54,73.59,82.04,81.23,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49999999999999994,0.8660254037844387,0,1,0,0.009686269589420869,0.0,0.0,0.0,0.0,0.0,13.27,25.165,-0.10833333333333339,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2019,2,8,0.0469,99.0414,31.79,16.12,2.82,68.64,17049268,83862.607,31.8,28.88,27.83,24.87,24.51,19.5,18.53,12.49,11.36,11.67,9.82,5.68,3.47,7.46,4.55,0.94,3.64,1.84,75.82,71.54,74.54,73.59,82.04,81.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,1,0,0.2907523543089992,0.009686269589420869,0.0,0.0,0.0,0.0,15.669999999999998,23.955,-0.9016666666666673,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
ARG,Argentina,BUENOS AIRES,2019,3,3,0.0176,99.0414,28.4,13.68,3.51,75.02,17049268,83862.607,31.79,31.8,28.88,27.83,24.87,24.51,16.12,18.53,12.49,11.36,11.67,9.82,2.82,3.47,7.46,4.55,0.94,3.64,68.64,75.82,71.54,74.54,73.59,82.04,0.04583341634317221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155123916305085,0.007786274800433542,0.0039007156404819933,1.0,6.123233995736766e-17,0,1,0,0.6701344062508725,0.2907523543089992,0.009686269589420869,0.0,0.0,0.0,14.719999999999999,21.04,-0.2366666666666668,0.04583341634317221,0.04583341634317221,0.04481409516174693,0.04481409516174693,1,1,1,0,0,0,0,0,0,0
