iso_a0,pais,adm_1_name,ano,mes,casos_dengue,incidencia_dengue,agua_basica,tmax_promedio,tmin_promedio,precipitacion,humedad_promedio,poblacion,densidad_poblacion,tmax_lag1,tmax_lag2,tmax_lag3,tmax_lag4,tmax_lag5,tmax_lag6,tmin_lag1,tmin_lag2,tmin_lag3,tmin_lag4,tmin_lag5,tmin_lag6,precipitacion_lag1,precipitacion_lag2,precipitacion_lag3,precipitacion_lag4,precipitacion_lag5,precipitacion_lag6,humedad_lag1,humedad_lag2,humedad_lag3,humedad_lag4,humedad_lag5,humedad_lag6,incidencia_lag1,incidencia_lag2,incidencia_lag3,incidencia_lag4,incidencia_lag5,incidencia_lag6,incidencia_lag7,incidencia_lag8,incidencia_lag9,incidencia_lag10,incidencia_lag11,incidencia_lag12,incidencia_roll3,incidencia_roll6,incidencia_roll12,mes_sin,mes_cos,indicador_covid,indicador_nino,indicador_nina,incidencia_vecinos_lag1,incidencia_vecinos_lag2,incidencia_vecinos_lag3,incidencia_vecinos_lag4,incidencia_vecinos_lag5,incidencia_vecinos_lag6,amplitud_termica,temperatura_media,precipitacion_anomalia,aceleracion_incidencia,cambio_interanual,tendencia_1m,tendencia_3m,fase_ascendente,indicador_brote,pais_ARG,pais_BOL,pais_BRA,pais_COL,pais_ECU,pais_MEX,pais_PAN,pais_PER,nino34_index,nino12_index,nino34_lag1,nino34_lag2,nino34_lag3,nino12_lag1,nino12_lag2,nino12_lag3
ARG,Argentina,BUENOS AIRES,2018,2,0,0.0,99.0414,33.7,16.64,2.52,65.95,16891025,83084.2351,32.71,33.07,27.91,23.03,21.19,20.11,19.53,16.27,12.49,10.8,9.03,8.58,1.75,3.31,1.33,3.65,4.7,4.74,66.29,68.58,67.98,75.1,81.41,81.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,17.060000000000002,25.17,-0.4833333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,-0.67,-0.49,-0.7,-0.93,-0.91,-0.74,-1.22,-1.12
ARG,Argentina,BUENOS AIRES,2018,3,0,0.0,99.0414,29.75,13.09,3.84,65.43,16891025,83084.2351,33.7,32.71,33.07,27.91,23.03,21.19,16.64,19.53,16.27,12.49,10.8,9.03,2.52,1.75,3.31,1.33,3.65,4.7,65.95,66.29,68.58,67.98,75.1,81.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,16.66,21.42,0.9949999999999996,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,-0.73,-0.75,-0.67,-0.7,-0.93,-0.49,-0.74,-1.22
ARG,Argentina,BUENOS AIRES,2018,4,0,0.0,99.0414,27.04,14.14,6.08,81.24,16891025,83084.2351,29.75,33.7,32.71,33.07,27.91,23.03,13.09,16.64,19.53,16.27,12.49,10.8,3.84,2.52,1.75,3.31,1.33,3.65,65.43,65.95,66.29,68.58,67.98,75.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,20.59,3.111666666666667,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,-0.49,-0.84,-0.73,-0.67,-0.7,-0.75,-0.49,-0.74
ARG,Argentina,BUENOS AIRES,2018,5,0,0.0,99.0414,22.16,10.5,6.23,82.18,16891025,83084.2351,27.04,29.75,33.7,32.71,33.07,27.91,14.14,13.09,16.64,19.53,16.27,12.49,6.08,3.84,2.52,1.75,3.31,1.33,81.24,65.43,65.95,66.29,68.58,67.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,-0.8660254037844387,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.66,16.33,2.9991666666666674,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,-0.11,-0.54,-0.49,-0.73,-0.67,-0.84,-0.75,-0.49
ARG,Argentina,BUENOS AIRES,2018,6,0,0.0,99.0414,16.35,3.89,0.32,80.28,16891025,83084.2351,22.16,27.04,29.75,33.7,32.71,33.07,10.5,14.14,13.09,16.64,19.53,16.27,6.23,6.08,3.84,2.52,1.75,3.31,82.18,81.24,65.43,65.95,66.29,68.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2246467991473532e-16,-1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,10.12,-3.128333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.15,-0.69,-0.11,-0.49,-0.73,-0.54,-0.84,-0.75
ARG,Argentina,BUENOS AIRES,2018,7,0,0.0,99.0414,15.78,4.4,3.77,84.3,16891025,83084.2351,16.35,22.16,27.04,29.75,33.7,32.71,3.89,10.5,14.14,13.09,16.64,19.53,0.32,6.23,6.08,3.84,2.52,1.75,80.28,82.18,81.24,65.43,65.95,66.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4999999999999997,-0.8660254037844388,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11.38,10.09,0.2991666666666668,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.22,-0.29,0.15,-0.11,-0.49,-0.69,-0.54,-0.84
ARG,Argentina,BUENOS AIRES,2018,8,0,0.0,99.0414,19.5,5.68,1.84,81.23,16891025,83084.2351,15.78,16.35,22.16,27.04,29.75,33.7,4.4,3.89,10.5,14.14,13.09,16.64,3.77,0.32,6.23,6.08,3.84,2.52,84.3,80.28,82.18,81.24,65.43,65.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844385,-0.5000000000000004,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.82,12.59,-1.6799999999999995,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.28,-0.18,0.22,0.15,-0.11,-0.29,-0.69,-0.54
ARG,Argentina,BUENOS AIRES,2018,9,0,0.0,99.0414,24.51,9.82,3.64,82.04,16891025,83084.2351,19.5,15.78,16.35,22.16,27.04,29.75,5.68,4.4,3.89,10.5,14.14,13.09,1.84,3.77,0.32,6.23,6.08,3.84,81.23,84.3,80.28,82.18,81.24,65.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.8369701987210294e-16,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,14.69,17.165,0.3616666666666663,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.33,0.02,0.28,0.22,0.15,-0.18,-0.29,-0.69
ARG,Argentina,BUENOS AIRES,2018,10,0,0.0,99.0414,24.87,11.67,0.94,73.59,16891025,83084.2351,24.51,19.5,15.78,16.35,22.16,27.04,9.82,5.68,4.4,3.89,10.5,14.14,3.64,1.84,3.77,0.32,6.23,6.08,82.04,81.23,84.3,80.28,82.18,81.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8660254037844386,0.5000000000000001,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,18.27,-2.25,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.86,0.27,0.33,0.28,0.22,0.02,-0.18,-0.29
ARG,Argentina,BUENOS AIRES,2018,11,0,0.0,99.0414,27.83,11.36,4.55,74.54,16891025,83084.2351,24.87,24.51,19.5,15.78,16.35,22.16,11.67,9.82,5.68,4.4,3.89,10.5,0.94,3.64,1.84,3.77,0.32,6.23,73.59,82.04,81.23,84.3,80.28,82.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5000000000000004,0.8660254037844384,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,19.595,1.585833333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.86,0.78,0.86,0.33,0.28,0.27,0.02,-0.18
ARG,Argentina,BUENOS AIRES,2018,12,0,0.0,99.0414,28.88,12.49,7.46,71.54,16891025,83084.2351,27.83,24.87,24.51,19.5,15.78,16.35,11.36,11.67,9.82,5.68,4.4,3.89,4.55,0.94,3.64,1.84,3.77,0.32,74.54,73.59,82.04,81.23,84.3,80.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4492935982947064e-16,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,16.39,20.685,4.2275,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.9,0.84,0.86,0.86,0.33,0.78,0.27,0.02
ARG,Argentina,BUENOS AIRES,2019,1,0,0.0,99.0414,31.8,18.53,3.47,75.82,17049268,83862.607,28.88,27.83,24.87,24.51,19.5,15.78,12.49,11.36,11.67,9.82,5.68,4.4,7.46,4.55,0.94,3.64,1.84,3.77,71.54,74.54,73.59,82.04,81.23,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999999999999999,0.8660254037844387,0,1,0,0.0096862695894208,0.0,0.0,0.0,0.0,0.0,13.27,25.165,-0.1083333333333333,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.67,0.8,0.9,0.86,0.86,0.84,0.78,0.27
ARG,Argentina,BUENOS AIRES,2019,2,8,0.0469,99.0414,31.79,16.12,2.82,68.64,17049268,83862.607,31.8,28.88,27.83,24.87,24.51,19.5,18.53,12.49,11.36,11.67,9.82,5.68,3.47,7.46,4.55,0.94,3.64,1.84,75.82,71.54,74.54,73.59,82.04,81.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844386,0.5000000000000001,0,1,0,0.2907523543089992,0.0096862695894208,0.0,0.0,0.0,0.0,15.669999999999998,23.955,-0.9016666666666672,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.71,0.67,0.67,0.9,0.86,0.8,0.84,0.78
ARG,Argentina,BUENOS AIRES,2019,3,3,0.0176,99.0414,28.4,13.68,3.51,75.02,17049268,83862.607,31.79,31.8,28.88,27.83,24.87,24.51,16.12,18.53,12.49,11.36,11.67,9.82,2.82,3.47,7.46,4.55,0.94,3.64,68.64,75.82,71.54,74.54,73.59,82.04,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155123916305085,0.0077862748004335,0.0039007156404819,1.0,6.123233995736766e-17,0,1,0,0.6701344062508725,0.2907523543089992,0.0096862695894208,0.0,0.0,0.0,14.72,21.04,-0.2366666666666668,0.0458334163431722,0.0458334163431722,0.0448140951617469,0.0448140951617469,1,1,1,0,0,0,0,0,0,0,0.97,0.5,0.71,0.67,0.9,0.67,0.8,0.84
ARG,Argentina,BUENOS AIRES,2019,4,10,0.0587,99.0414,27.18,14.35,1.06,73.49,17049268,83862.607,28.4,31.79,31.8,28.88,27.83,24.87,13.68,16.12,18.53,12.49,11.36,11.67,3.51,2.82,3.47,7.46,4.55,0.94,75.02,68.64,75.82,71.54,74.54,73.59,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212721352755396,0.0106926295387432,0.005360606242096,0.8660254037844387,-0.4999999999999998,0,1,0,0.933200289387907,0.6701344062508725,0.2907523543089992,0.0096862695894208,0.0,0.0,12.83,20.765,-2.6591666666666667,-0.0283865027394515,0.0174469136037206,-0.0275176315506478,0.017296463611099,1,1,1,0,0,0,0,0,0,0,0.72,0.47,0.97,0.71,0.67,0.5,0.67,0.8
ARG,Argentina,BUENOS AIRES,2019,5,1,0.0059,99.0414,22.25,11.29,2.89,80.02,17049268,83862.607,27.18,28.4,31.79,31.8,28.88,27.83,14.35,13.68,16.12,18.53,12.49,11.36,1.06,3.51,2.82,3.47,7.46,4.55,73.49,75.02,68.64,75.82,71.54,74.54,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0402458285685266,0.0203253664612457,0.0102143224069715,0.4999999999999999,-0.8660254037844387,0,1,0,0.8786442456418794,0.933200289387907,0.6701344062508725,0.2907523543089992,0.0096862695894208,0.0,10.96,16.77,-0.4108333333333331,0.0395948267634763,0.057041740367197,0.0381777319648598,0.010660100414212,1,1,1,0,0,0,0,0,0,0,0.75,0.15,0.72,0.97,0.71,0.47,0.5,0.67
ARG,Argentina,BUENOS AIRES,2019,6,1,0.0059,99.0414,19.95,8.9,5.3,84.34,17049268,83862.607,22.25,27.18,28.4,31.79,31.8,28.88,11.29,14.35,13.68,16.12,18.53,12.49,2.89,1.06,3.51,2.82,3.47,7.46,80.02,73.49,75.02,68.64,75.82,71.54,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0270313390510304,0.0212884510177839,0.0107008742075342,1.2246467991473532e-16,-1.0,0,1,0,0.3934375101176444,0.8786442456418794,0.933200289387907,0.6701344062508725,0.2907523543089992,0.0096862695894208,11.05,14.425,2.2774999999999994,-0.0511590772090415,0.0058826631581554,-0.0496087677207637,-0.0114310357559039,0,1,1,0,0,0,0,0,0,0,0.6,-0.03,0.75,0.72,0.97,0.15,0.47,0.5
ARG,Argentina,BUENOS AIRES,2019,7,0,0.0,99.0414,19.21,4.79,2.77,81.54,17049268,83862.607,19.95,22.25,27.18,28.4,31.79,31.8,8.9,11.29,14.35,13.68,16.12,18.53,5.3,2.89,1.06,3.51,2.82,3.47,84.34,80.02,73.49,75.02,68.64,75.82,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232281261192071,0.0222506089348197,0.0111871893905643,-0.4999999999999997,-0.8660254037844388,0,0,0,0.0378415574268752,0.3934375101176444,0.8786442456418794,0.933200289387907,0.6701344062508725,0.2907523543089992,14.420000000000002,12.0,-0.6675,0.0,0.0058826631581554,0.0,-0.0496087677207637,0,1,1,0,0,0,0,0,0,0,0.42,-0.59,0.6,0.75,0.72,-0.03,0.15,0.47
ARG,Argentina,BUENOS AIRES,2019,8,0,0.0,99.0414,19.94,4.88,1.27,78.63,17049268,83862.607,19.21,19.95,22.25,27.18,28.4,31.79,4.79,8.9,11.29,14.35,13.68,16.12,2.77,5.3,2.89,1.06,3.51,2.82,81.54,84.34,80.02,73.49,75.02,68.64,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0,0.0039256180024723,0.0222506089348197,0.0111871893905643,-0.8660254037844385,-0.5000000000000004,0,0,0,0.0,0.0378415574268752,0.3934375101176444,0.8786442456418794,0.933200289387907,0.6701344062508725,15.060000000000002,12.41,-2.0841666666666674,-0.0058826631581554,0.0,-0.0058654278551951,-0.0058654278551951,0,0,1,0,0,0,0,0,0,0,0.15,-0.47,0.42,0.6,0.75,-0.59,-0.03,0.15
ARG,Argentina,BUENOS AIRES,2019,9,0,0.0,99.0414,23.04,5.8,1.2,73.64,17049268,83862.607,19.94,19.21,19.95,22.25,27.18,28.4,4.88,4.79,8.9,11.29,14.35,13.68,1.27,2.77,5.3,2.89,1.06,3.51,78.63,81.54,84.34,80.02,73.49,75.02,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0019647353095869,0.0145765769520132,0.0111871893905643,-1.0,-1.8369701987210294e-16,0,0,0,0.0,0.0,0.0378415574268752,0.3934375101176444,0.8786442456418794,0.933200289387907,17.24,14.42,-2.1066666666666665,0.0,0.0,0.0,-0.0058654278551951,0,0,1,0,0,0,0,0,0,0,-0.01,-0.72,0.15,0.42,0.6,-0.47,-0.59,-0.03
ARG,Argentina,BUENOS AIRES,2019,10,0,0.0,99.0414,24.48,10.95,5.76,77.42,17049268,83862.607,23.04,19.94,19.21,19.95,22.25,27.18,5.8,4.88,4.79,8.9,11.29,14.35,1.2,1.27,2.77,5.3,2.89,1.06,73.64,78.63,81.54,84.34,80.02,73.49,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0,0.0116815047738379,0.0111871893905643,-0.8660254037844386,0.5000000000000001,0,0,0,0.0,0.0,0.0,0.0378415574268752,0.3934375101176444,0.8786442456418794,13.53,17.715,2.6566666666666663,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.52,-0.93,-0.01,0.15,0.42,-0.72,-0.47,-0.59
ARG,Argentina,BUENOS AIRES,2019,11,0,0.0,99.0414,30.53,15.41,1.93,71.76,17049268,83862.607,24.48,23.04,19.94,19.21,19.95,22.25,10.95,5.8,4.88,4.79,8.9,11.29,5.76,1.2,1.27,2.77,5.3,2.89,77.42,73.64,78.63,81.54,84.34,80.02,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0,0.0019647353095869,0.0111871893905643,-0.5000000000000004,0.8660254037844384,0,1,0,0.0,0.0,0.0,0.0,0.0378415574268752,0.3934375101176444,15.12,22.97,-1.5750000000000004,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.46,-0.13,0.52,-0.01,0.15,-0.93,-0.72,-0.47
ARG,Argentina,BUENOS AIRES,2019,12,0,0.0,99.0414,31.17,13.92,3.37,66.39,17049268,83862.607,30.53,24.48,23.04,19.94,19.21,19.95,15.41,10.95,5.8,4.88,4.79,8.9,1.93,5.76,1.2,1.27,2.77,5.3,71.76,77.42,73.64,78.63,81.54,84.34,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0009828501778204,0.0111871893905643,-2.4492935982947064e-16,1.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0378415574268752,17.25,22.545,0.0833333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.44,0.27,0.46,0.52,-0.01,-0.13,-0.93,-0.72
ARG,Argentina,BUENOS AIRES,2020,1,28,0.1627,99.0414,32.75,17.58,2.38,65.65,17207511,84640.9788,31.17,30.53,24.48,23.04,19.94,19.21,13.92,15.41,10.95,5.8,4.88,4.79,3.37,1.93,5.76,1.2,1.27,2.77,66.39,71.76,77.42,73.64,78.63,81.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0,0.0,0.0,0.0111871893905643,0.4999999999999999,0.8660254037844387,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15.170000000000002,25.165,-0.5658333333333334,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0.52,-0.03,0.44,0.46,0.52,0.27,-0.13,-0.93
ARG,Argentina,BUENOS AIRES,2020,2,486,2.8243,99.0414,32.16,15.08,1.96,67.11,17207511,84640.9788,32.75,31.17,30.53,24.48,23.04,19.94,17.58,13.92,15.41,10.95,5.8,4.88,2.38,3.37,1.93,5.76,1.2,1.27,65.65,66.39,71.76,77.42,73.64,78.63,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.0458334163431722,0.0528138044926138,0.0267555239751768,0.0245056032352933,0.8660254037844386,0.5000000000000001,1,0,0,0.4133891850745148,0.0,0.0,0.0,0.0,0.0,17.08,23.62,-0.895,0.1507448866924254,0.1049114703492532,0.1404094602488353,0.1404094602488353,1,1,1,0,0,0,0,0,0,0,0.35,0.14,0.52,0.44,0.46,-0.03,0.27,-0.13
ARG,Argentina,BUENOS AIRES,2020,3,3233,18.7883,99.0414,30.87,18.16,3.47,73.72,17207511,84640.9788,32.16,32.75,31.17,30.53,24.48,23.04,15.08,17.58,13.92,15.41,10.95,5.8,1.96,2.38,3.37,1.93,5.76,1.2,67.11,65.65,66.39,71.76,77.42,73.64,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,0.0174469136037206,0.6909781632751053,0.4040196194481814,0.228137726302418,1.0,6.123233995736766e-17,1,0,0,2.1361644440317558,0.4133891850745148,0.0,0.0,0.0,0.0,12.71,24.515,0.686666666666667,1.1906305573023863,1.3239285303910913,0.7103290930150108,0.8507385532638462,1,1,1,0,0,0,0,0,0,0,0.46,0.44,0.35,0.52,0.44,0.14,-0.03,0.27
ARG,Argentina,BUENOS AIRES,2020,4,1688,9.8097,99.0414,25.97,12.37,2.93,75.06,17207511,84640.9788,30.87,32.16,32.75,31.17,30.53,24.48,18.16,15.08,17.58,13.92,15.41,10.95,3.47,1.96,2.38,3.37,1.93,5.76,73.72,67.11,65.65,66.39,71.76,77.42,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,0.057041740367197,2.111234900455456,1.5323876673194154,1.0369082650626662,0.8660254037844387,-0.4999999999999998,1,0,0,3.855343300518204,2.1361644440317558,0.4133891850745148,0.0,0.0,0.0,13.6,19.17,0.1500000000000003,1.6437154099591844,2.928049113586799,0.531821557703131,1.242150650718142,1,1,1,0,0,0,0,0,0,0,0.41,0.28,0.46,0.35,0.52,0.44,0.14,-0.03
ARG,Argentina,BUENOS AIRES,2020,5,440,2.557,99.0414,21.49,8.81,0.37,77.63,17207511,84640.9788,25.97,30.87,32.16,32.75,31.17,30.53,12.37,18.16,15.08,17.58,13.92,15.41,2.93,3.47,1.96,2.38,3.37,1.93,75.06,73.72,67.11,65.65,66.39,71.76,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,0.0058826631581554,2.4400923214981587,1.834845565401377,1.2900771033780678,0.4999999999999999,-0.8660254037844387,1,0,0,3.792240472107972,3.855343300518204,2.1361644440317558,0.4133891850745148,0.0,0.0,12.679999999999998,15.15,-2.565833333333333,-0.6046469747693819,2.374561216026459,-0.1645530848919005,0.3672684728112304,1,1,1,0,0,0,0,0,0,0,-0.21,-0.28,0.41,0.46,0.35,0.28,0.44,0.14
ARG,Argentina,BUENOS AIRES,2020,6,11,0.0639,99.0414,19.22,6.88,3.18,80.63,17207511,84640.9788,21.49,25.97,30.87,32.16,32.75,31.17,8.81,12.37,18.16,15.08,17.58,13.92,0.37,2.93,3.47,1.96,2.38,3.37,77.63,75.06,73.72,67.11,65.65,66.39,1.268917492966318,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,0.0058826631581554,2.4322966995157027,1.9006636985092464,1.3469448063335492,1.2246467991473532e-16,-1.0,1,0,0,3.3970945320291595,3.792240472107972,3.855343300518204,2.1361644440317558,0.4133891850745148,0.0,12.34,13.05,0.4541666666666675,-1.1115263862182965,1.2630348298081626,-0.3987041836682088,-0.5632572685601094,0,1,1,0,0,0,0,0,0,0,-0.27,-0.87,-0.21,0.41,0.46,-0.28,0.28,0.44
ARG,Argentina,BUENOS AIRES,2020,7,1,0.0058,99.0414,18.62,4.77,0.33,78.01,17207511,84640.9788,19.22,21.49,25.97,30.87,32.16,32.75,6.88,8.81,12.37,18.16,15.08,17.58,3.18,0.37,2.93,3.47,1.96,2.38,80.63,77.63,75.06,73.72,67.11,65.65,0.0619414015401833,1.268917492966318,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.0,1.6377402622393458,1.902254281796974,1.348200845773729,-0.4999999999999997,-0.8660254037844388,1,0,0,1.2310917393067315,3.3970945320291595,3.792240472107972,3.855343300518204,2.1361644440317558,0.4133891850745148,13.85,11.695,-2.2191666666666667,-1.2069760914261347,0.0619414015401833,-0.7592040985669071,-1.157908282235116,0,1,1,0,0,0,0,0,0,0,-0.14,-1.01,-0.27,-0.21,0.41,-0.87,-0.28,0.28
ARG,Argentina,BUENOS AIRES,2020,8,2,0.0116,99.0414,20.29,5.55,1.03,75.79,17207511,84640.9788,18.62,19.22,21.49,25.97,30.87,32.16,4.77,6.88,8.81,12.37,18.16,15.08,0.33,3.18,0.37,2.93,3.47,1.96,78.01,80.63,77.63,75.06,73.72,67.11,0.0057832447557273,0.0619414015401833,1.268917492966318,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0,0.6289108359846599,1.898344235185574,1.3483263629913935,-0.8660254037844385,-0.5000000000000004,1,0,1,0.367624775124984,1.2310917393067315,3.3970945320291595,3.792240472107972,3.855343300518204,2.1361644440317558,14.739999999999998,12.92,-1.3158333333333336,-0.0561581567844559,0.0057832447557273,-0.0543321578472417,-0.8135362564141488,0,1,1,0,0,0,0,0,0,0,-0.52,-0.69,-0.14,-0.27,-0.21,-1.01,-0.87,-0.28
ARG,Argentina,BUENOS AIRES,2020,9,2,0.0116,99.0414,23.54,8.38,2.84,74.43,17207511,84640.9788,20.29,18.62,19.22,21.49,25.97,30.87,5.55,4.77,6.88,8.81,12.37,18.16,1.03,0.33,3.18,0.37,2.93,3.47,75.79,78.01,80.63,77.63,75.06,73.72,0.011533235813673,0.0057832447557273,0.0619414015401833,1.268917492966318,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0,0.0267392971896216,1.8255246227130373,1.3485773501728917,-1.0,-1.8369701987210294e-16,1,0,1,0.1073884579920634,0.367624775124984,1.2310917393067315,3.3970945320291595,3.792240472107972,3.855343300518204,15.159999999999998,15.96,0.5141666666666667,0.0057499910579456,0.011533235813673,0.0057006490404129,-0.0486315088068287,0,1,1,0,0,0,0,0,0,0,-0.64,-0.76,-0.52,-0.14,-0.27,-0.69,-1.01,-0.87
ARG,Argentina,BUENOS AIRES,2020,10,1,0.0058,99.0414,28.23,9.87,3.4,74.33,17207511,84640.9788,23.54,20.29,18.62,19.22,21.49,25.97,8.38,5.55,4.77,6.88,8.81,12.37,2.84,1.03,0.33,3.18,0.37,2.93,74.43,75.79,78.01,80.63,77.63,75.06,0.011533235813673,0.011533235813673,0.0057832447557273,0.0619414015401833,1.268917492966318,2.3804438791846145,2.9850908539539964,1.341375443994812,0.1507448866924254,0.0,0.0,0.0,0.0096202433769905,1.1238250911395136,1.3488282743756312,-0.8660254037844386,0.5000000000000001,1,0,1,0.0,0.1073884579920634,0.367624775124984,1.2310917393067315,3.3970945320291595,3.792240472107972,18.36,19.05,0.9375,0.0,0.011533235813673,0.0,0.0057006490404129,1,1,1,0,0,0,0,0,0,0,-1.13,-0.76,-0.64,-0.52,-0.14,-0.76,-0.69,-1.01
